MSFT_Date,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume,AMZN_Date,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Adj Close,AMZN_Volume,META_Date,META_Open,META_High,META_Low,META_Close,META_Adj Close,META_Volume,GOOG_Date,GOOG_Open,GOOG_High,GOOG_Low,GOOG_Close,GOOG_Adj Close,GOOG_Volume,AAPL_Date,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume
2/28/22,294.309998,299.140015,293,298.790009,297.464325,34627500,2/28/22,152.425003,154.449997,150.850006,153.563004,153.563004,57684000,2/28/22,207.679993,213.149994,206.830002,211.029999,211.029999,34239800,2/28/22,133.2845,135.640503,132.825256,134.891006,134.891006,29676000,2/28/22,163.059998,165.419998,162.429993,165.119995,164.376373,95056600
3/1/22,296.399994,299.970001,292.149994,294.950012,293.641357,31217800,3/1/22,152.732498,154.098999,149.977005,151.141998,151.141998,44874000,3/1/22,209.869995,211.75,202.220001,203.490005,203.490005,27094900,3/1/22,134.479996,136.110992,133.378494,134.167999,134.167999,24640000,3/1/22,164.699997,166.600006,161.970001,163.199997,162.465012,83474400
3/2/22,295.359985,301.470001,293.700012,300.190002,298.858093,31873000,3/2/22,150.848999,152.999496,148.75,152.052505,152.052505,47334000,3/2/22,204.779999,209.149994,202.020004,208.110001,208.110001,29452100,3/2/22,134.608246,135.615494,133.432495,134.751495,134.751495,23966000,3/2/22,164.389999,167.360001,162.949997,166.559998,165.809891,79724800
3/3/22,302.890015,303.130005,294.049988,295.920013,294.607056,27314500,3/3/22,153.531494,153.929001,146.856003,147.898499,147.898499,65198000,3/3/22,209.020004,209.080002,201.419998,202.970001,202.970001,27263500,3/3/22,135.9785,136.713806,133.431,134.307999,134.307999,19780000,3/3/22,168.470001,168.910004,165.550003,166.229996,165.481369,76678400
3/4/22,294.290009,295.660004,287.170013,289.859985,288.573914,32356500,3/4/22,147.158997,147.850006,143.807007,145.641006,145.641006,60934000,3/4/22,202.369995,205.889999,198.789993,200.059998,200.059998,32130900,3/4/22,133.382507,134.199005,130.408493,132.121994,132.121994,24446000,3/4/22,164.490005,165.550003,162.100006,163.169998,162.43515,83737200
3/7/22,288.529999,289.690002,278.529999,278.910004,277.672516,43157200,3/7/22,145.443497,146.094498,137.416504,137.453003,137.453003,86934000,3/7/22,200.789993,200.889999,187.279999,187.470001,187.470001,38560600,3/7/22,131.904007,131.904007,126.410004,126.4645,126.4645,39178000,3/7/22,163.360001,165.020004,159.039993,159.300003,158.582596,96418800
3/8/22,277.799988,283.959991,270,275.850006,274.626099,48159500,3/8/22,136.683502,140.699493,133.572495,136.014496,136.014496,91662000,3/8/22,187.850006,196.699997,186.110001,190.289993,190.289993,37508100,3/8/22,126.250504,131.246506,125.860748,127.278503,127.278503,35250000,3/8/22,158.820007,162.880005,155.800003,157.440002,156.730957,131148300
3/9/22,283.440002,289.600006,280.779999,288.5,287.21994,35204500,3/9/22,139.5,140.25,136.828003,139.279007,139.279007,82656000,3/9/22,195.740005,199.100006,193.919998,198.5,198.5,31894700,3/9/22,131.399994,134.198502,130.087997,133.865997,133.865997,32258000,3/9/22,161.479996,163.410004,159.410004,162.949997,162.216141,91454900
3/10/22,283.019989,286.600006,280.579987,285.589996,284.322876,30628000,3/10/22,145.684998,148.6745,143.977997,146.817505,146.817505,135062000,3/10/22,194.839996,196.279999,191.070007,195.210007,195.210007,24853000,3/10/22,131.462494,133.538498,131.401001,132.682007,132.682007,24266000,3/10/22,160.199997,160.389999,155.979996,158.520004,157.806107,105342000
3/11/22,287.959991,289.51001,279.429993,280.070007,278.827362,27209300,3/11/22,149.574493,149.675003,145.369003,145.524506,145.524506,68900000,3/11/22,192.639999,193.559998,186.669998,187.610001,187.610001,34694500,3/11/22,133.999496,134.199997,130.296494,130.475494,130.475494,26600000,3/11/22,158.929993,159.279999,154.5,154.729996,154.033157,96970100
3/14/22,280.339996,285.399994,275.820007,276.440002,275.21347,30660700,3/14/22,145.981003,147.449997,140.884003,141.852997,141.852997,74086000,3/14/22,187.029999,192.289993,185.820007,186.630005,186.630005,31010500,3/14/22,130.572998,131.026001,126.413002,126.740997,126.740997,30254000,3/14/22,151.449997,154.119995,150.100006,150.619995,149.941666,108732100
3/15/22,280.350006,287.820007,278.730011,287.149994,285.875946,34245100,3/15/22,142.850006,147.985001,142,147.366501,147.366501,75584000,3/15/22,190.800003,192.279999,185.910004,192.029999,192.029999,31721700,3/15/22,127.741501,130.517242,126.568001,129.660507,129.660507,30292000,3/15/22,150.899994,155.570007,150.380005,155.089996,154.391525,92964300
3/16/22,289.109985,294.570007,283.200012,294.390015,293.083832,37826300,3/16/22,148.5,153.149994,147.3535,153.104004,153.104004,84958000,3/16/22,194.699997,203.729996,194.520004,203.630005,203.630005,40640300,3/16/22,131,133.770996,129.201004,133.690506,133.690506,32058000,3/16/22,157.050003,160,154.460007,159.589996,158.871262,102300200
3/17/22,293.290009,295.609985,289.369995,295.220001,293.910156,30816600,3/17/22,152.640503,157.498505,152.139999,157.238998,157.238998,72934000,3/17/22,201.699997,208.039993,201.110001,207.839996,207.839996,29499700,3/17/22,133.320999,134.739502,132.718994,134.600494,134.600494,23994000,3/17/22,158.610001,161,157.630005,160.619995,159.896637,75615400
3/18/22,295.369995,301,292.730011,300.429993,299.097015,43390600,3/18/22,156.813004,161.593994,156.011002,161.250504,161.250504,102962000,3/18/22,206.699997,216.800003,206,216.490005,216.490005,52128000,3/18/22,133.884003,136.913498,132.932007,136.801498,136.801498,45900000,3/18/22,160.509995,164.479996,159.759995,163.979996,163.241486,123511700
3/21/22,298.890015,300.140015,294.899994,299.160004,297.832642,28351200,3/21/22,161.121002,163.084,159.552994,161.491501,161.491501,66538000,3/21/22,214.5,214.710007,207.630005,211.490005,211.490005,30142300,3/21/22,136.847504,137.582504,134.611496,136.4785,136.4785,26632000,3/21/22,163.509995,166.350006,163.009995,165.380005,164.635208,95811400
3/22/22,299.799988,305,298.769989,304.059998,302.710907,27599700,3/22/22,161.805496,166.167007,161.699005,164.889008,164.889008,64086000,3/22/22,211.369995,219.460007,210.179993,216.649994,216.649994,31998800,3/22/22,136.5,141.5,136.5,140.277496,140.277496,29776000,3/22/22,165.509995,169.419998,164.910004,168.820007,168.059708,81532000
3/23/22,300.51001,303.230011,297.720001,299.48999,298.161194,25715400,3/23/22,163.705002,166.369995,162.686996,163.408005,163.408005,55812000,3/23/22,213.330002,216.800003,212.160004,213.460007,213.460007,23717300,3/23/22,139.138504,140.024994,138.166504,138.503494,138.503494,25302000,3/23/22,167.990005,172.639999,167.649994,170.210007,169.443451,98062700
3/24/22,299.140015,304.200012,298.320007,304.100006,302.750763,24484500,3/24/22,163.749496,164.1185,160.050003,163.649506,163.649506,56798000,3/24/22,215,220.669998,214.789993,219.570007,219.570007,31502300,3/24/22,139.272507,141.3965,138.039398,141.311996,141.311996,20544000,3/24/22,171.059998,174.139999,170.210007,174.070007,173.286072,90131400
3/25/22,305.230011,305.5,299.290009,303.679993,302.332611,22566500,3/25/22,164,165.3685,162.25,164.773499,164.773499,49032000,3/25/22,220.509995,225.5,218.889999,221.820007,221.820007,40039000,3/25/22,141.753998,141.959503,139.699493,141.5215,141.5215,19270000,3/25/22,173.880005,175.279999,172.75,174.720001,173.933136,80546200
3/28/22,304.329987,310.799988,304.329987,310.700012,309.321472,29578200,3/28/22,164.975006,169.037506,164.899994,168.990494,168.990494,59854000,3/28/22,222.130005,224.039993,219.539993,223.589996,223.589996,26224100,3/28/22,140.684494,141.976501,139.828156,141.949997,141.949997,23774000,3/28/22,172.169998,175.729996,172,175.600006,174.809189,90371900
3/29/22,313.910004,315.820007,309.049988,315.410004,314.01059,30393400,3/29/22,170.384003,170.831497,167.8685,169.315002,169.315002,66154000,3/29/22,226.070007,230.889999,225.289993,229.860001,229.860001,31417900,3/29/22,143.160507,144.162506,142.483994,143.25,143.25,28678000,3/29/22,176.690002,179.009995,176.339996,178.960007,178.154037,100589400
3/30/22,313.76001,315.950012,311.579987,313.859985,312.467438,28163600,3/30/22,168.509506,168.9505,165.5,166.300995,166.300995,56168000,3/30/22,228.910004,231.149994,226.710007,227.850006,227.850006,25588000,3/30/22,142.869995,143.480499,142.167999,142.644501,142.644501,21046000,3/30/22,178.550003,179.610001,176.699997,177.770004,176.969406,92633200
3/31/22,313.899994,315.140015,307.890015,308.309998,306.942047,33422100,3/31/22,166.445007,166.494995,162.953506,162.997498,162.997498,59966000,3/31/22,228.449997,228.490005,222.259995,222.360001,222.360001,24192300,3/31/22,142.448502,142.644501,139.619003,139.649506,139.649506,29516000,3/31/22,177.839996,178.029999,174.399994,174.610001,173.823639,103049300
4/1/22,309.369995,310.130005,305.540009,309.420013,308.04715,27110500,4/1/22,164.149506,165.826996,162.319504,163.559998,163.559998,57090000,4/1/22,224.550003,227.279999,222.699997,224.850006,224.850006,19544800,4/1/22,140.009995,140.949997,138.796997,140.699997,140.699997,23480000,4/1/22,174.029999,174.880005,171.940002,174.309998,173.524979,78751300
4/4/22,310.089996,315.109985,309.709991,314.970001,313.57251,24289600,4/4/22,164.125,168.394501,163.205505,168.346497,168.346497,49882000,4/4/22,225.979996,234.350006,225.860001,233.889999,233.889999,28054800,4/4/22,140.824493,144.043747,140.824493,143.642502,143.642502,19076000,4/4/22,174.570007,178.490005,174.440002,178.440002,177.636383,76468400
4/5/22,313.269989,314.869995,309.869995,310.880005,309.500671,23156700,4/5/22,167.741501,168.110504,163.266006,164.054993,164.054993,53728000,4/5/22,234.080002,236.860001,231.020004,231.839996,231.839996,29727200,4/5/22,143.399506,143.589996,140.943497,141.063004,141.063004,19256000,4/5/22,177.5,178.300003,174.419998,175.059998,174.271606,73401800
4/6/22,305.190002,307,296.709991,299.5,298.171173,40110400,4/6/22,161.650497,162.199997,157.254501,158.755997,158.755997,79056000,4/6/22,226.910004,228.990005,221.410004,223.300003,223.300003,28995100,4/6/22,139.161499,139.848495,136.418106,137.175995,137.175995,23574000,4/6/22,172.360001,173.630005,170.130005,171.830002,171.056168,89058800
4/7/22,296.660004,303.649994,296.350006,301.369995,300.032867,31411200,4/7/22,158.399994,160.078995,154.511505,157.7845,157.7845,68136000,4/7/22,223.929993,225.520004,218.559998,222.949997,222.949997,21037200,4/7/22,136.617996,137.701508,134.857254,136.464996,136.464996,19448000,4/7/22,171.160004,173.360001,169.850006,172.139999,171.364746,77594700
4/8/22,300.440002,301.119995,296.279999,296.970001,295.652374,24361900,4/8/22,156.75,157.3685,154.231003,154.460495,154.460495,46002000,4/8/22,222.380005,225.130005,220.029999,222.330002,222.330002,18375700,4/8/22,136.25,136.25,133.752502,134.010498,134.010498,16434000,4/8/22,171.779999,171.779999,169.199997,170.089996,169.32399,76575500
4/11/22,291.790009,292.609985,285,285.26001,283.994354,34569300,4/11/22,152.712997,154.136505,150.5345,151.121994,151.121994,52112000,4/11/22,218.419998,220.610001,215.220001,216.460007,216.460007,20516600,4/11/22,132.899994,132.939194,129.617493,129.796494,129.796494,24188000,4/11/22,168.710007,169.029999,165.5,165.75,165.00354,72246700
4/12/22,289.23999,290.73999,280.48999,282.059998,280.808533,30966700,4/12/22,153.692505,155.098999,150.382996,150.787506,150.787506,55178000,4/12/22,220.240005,222.029999,213.130005,214.139999,214.139999,20128800,4/12/22,132.423492,132.423492,127.575996,128.374496,128.374496,23004000,4/12/22,168.020004,169.869995,166.639999,167.660004,166.904938,79265200
4/13/22,282.730011,288.579987,281.299988,287.619995,286.343842,21907200,4/13/22,150.018494,156.024994,149.600006,155.541,155.541,53390000,4/13/22,211.820007,216.610001,211.330002,214.990005,214.990005,19231800,4/13/22,128.626495,130.655746,128.438599,130.285995,130.285995,19542000,4/13/22,167.389999,171.039993,166.770004,170.399994,169.632584,70618900
4/14/22,288.089996,288.309998,279.320007,279.829987,278.588409,28221600,4/14/22,155.389999,155.897003,151.472,151.706497,151.706497,51598000,4/14/22,214.889999,214.990005,210,210.179993,210.179993,18379500,4/14/22,130.649506,130.710251,127.111504,127.252998,127.252998,23484000,4/14/22,170.619995,171.270004,165.039993,165.289993,164.545593,75329400
4/18/22,278.910004,282.459991,278.339996,280.519989,279.27536,20778000,4/18/22,151.523499,154.039505,150.250504,152.785004,152.785004,46514000,4/18/22,210,213.380005,208.300003,210.770004,210.770004,16580800,4/18/22,127.410004,128.712006,126.578453,127.960999,127.960999,14918000,4/18/22,163.919998,166.600006,163.570007,165.070007,164.326599,69023900
4/19/22,279.380005,286.170013,278.410004,285.299988,284.034149,22297700,4/19/22,152.029495,158.649002,151.550507,158.115494,158.115494,54926000,4/19/22,210.520004,218.429993,209,217.309998,217.309998,20089900,4/19/22,128.076996,130.903748,127.4515,130.531006,130.531006,22720000,4/19/22,165.020004,167.820007,163.910004,167.399994,166.646088,67723800
4/20/22,289.399994,289.700012,285.369995,286.359985,285.089447,22906700,4/20/22,157.602493,157.602493,153.6035,153.998001,153.998001,59630000,4/20/22,213.610001,214.160004,198.919998,200.419998,200.419998,43036500,4/20/22,131.283997,131.923492,127.894051,128.245499,128.245499,22610000,4/20/22,168.759995,168.880005,166.100006,167.229996,166.476852,67929800
4/21/22,288.579987,293.299988,280.059998,280.809998,279.564087,29454600,4/21/22,154.714005,156.738007,147.589493,148.296005,148.296005,63970000,4/21/22,201.600006,202.970001,185.580002,188.070007,188.070007,49954100,4/21/22,129.350006,130.307495,124.650002,124.9375,124.9375,30158000,4/21/22,168.910004,171.529999,165.910004,166.419998,165.670502,87227800
4/22/22,281.679993,283.200012,273.380005,274.029999,272.814178,29405800,4/22/22,148.25,149.615005,143.697495,144.350006,144.350006,73078000,4/22/22,190.369995,192.720001,183.270004,184.110001,184.110001,36426800,4/22/22,125,125.452003,119.140503,119.613998,119.613998,46410000,4/22/22,166.460007,167.869995,161.5,161.789993,161.061356,84882400
4/25/22,273.290009,281.109985,270.769989,280.720001,279.474487,35678900,4/25/22,144.022995,146.221497,142.306503,146.074005,146.074005,61874000,4/25/22,182.729996,187.179993,181.660004,186.990005,186.990005,29281100,4/25/22,119.429497,123.278,118.769249,123.25,123.25,34522000,4/25/22,161.119995,163.169998,158.460007,162.880005,162.146454,96046400
4/26/22,277.5,278.359985,270,270.220001,269.021057,46518400,4/26/22,144.800003,144.856003,138.929504,139.391006,139.391006,77530000,4/26/22,186.630005,187.190002,179.5,180.949997,180.949997,31747400,4/26/22,122.75,122.75,119.16185,119.505997,119.505997,49394000,4/26/22,162.25,162.339996,156.720001,156.800003,156.093842,95623200
4/27/22,282.100006,290.970001,279.160004,283.220001,281.963409,63477700,4/27/22,140.191498,141.948502,135.783493,138.167007,138.167007,71336000,4/27/22,174.429993,181.210007,169,174.949997,174.949997,71062900,4/27/22,114.373001,117.5,113.124252,115.0205,115.0205,62238000,4/27/22,155.910004,159.789993,155.380005,156.570007,155.864883,88063200
4/28/22,285.190002,290.980011,281.459991,289.630005,288.344971,33646600,4/28/22,142.177994,145.9375,140.300003,144.596497,144.596497,117316000,4/28/22,202.919998,208.529999,192.899994,205.729996,205.729996,100890600,4/28/22,117.114998,120.438499,115.143898,119.411499,119.411499,36790000,4/28/22,159.25,164.520004,158.929993,163.639999,162.90303,130216800
4/29/22,288.609985,289.880005,276.5,277.519989,276.288666,37073900,4/29/22,129.848999,130.761002,121.625,124.281502,124.281502,272662000,4/29/22,204.460007,212.479996,199.899994,200.470001,200.470001,49193400,4/29/22,117.578003,118.959999,114.694,114.966499,114.966499,33694000,4/29/22,161.839996,166.199997,157.25,157.649994,156.940002,131747600
5/2/22,277.709991,284.940002,276.220001,284.470001,283.207855,35151100,5/2/22,122.401001,124.667999,118.375,124.5,124.5,148788000,5/2/22,201.169998,211.880005,200.990005,211.130005,211.130005,49915300,5/2/22,113.906502,117.3395,113.399498,117.156998,117.156998,30280000,5/2/22,156.710007,158.229996,153.270004,157.960007,157.248611,123055300
5/3/22,283.959991,284.130005,280.149994,281.779999,280.529785,25978600,5/3/22,124.053497,126.220497,122.824997,124.253502,124.253502,79134000,5/3/22,210.449997,214.899994,208.089996,212.029999,212.029999,41556300,5/3/22,116.764999,119.300003,116.626999,118.129501,118.129501,21216000,5/3/22,158.149994,160.710007,156.320007,159.479996,158.761765,88966500
5/4/22,282.589996,290.880005,276.730011,289.980011,288.69342,33599300,5/4/22,123.599998,126,119.182999,125.928497,125.928497,110746000,5/4/22,210.649994,224.300003,206.960007,223.410004,223.410004,41375900,5/4/22,118.003502,123.142998,115.738503,122.574997,122.574997,33232000,5/4/22,159.669998,166.479996,159.259995,166.020004,165.272324,108256500
5/5/22,285.540009,286.350006,274.339996,277.350006,276.119446,43260400,5/5/22,123,123.499001,115.072502,116.406998,116.406998,144392000,5/5/22,218.740005,220.169998,206.160004,208.279999,208.279999,41129200,5/5/22,120.220497,121.233253,115.182503,116.746498,116.746498,43090000,5/5/22,163.850006,164.080002,154.949997,156.770004,156.06398,130525300
5/6/22,274.809998,279.25,271.269989,274.730011,273.511078,37780300,5/6/22,114.849998,119.050499,113.081497,114.772499,114.772499,124260000,5/6/22,207.339996,209.380005,201.020004,203.770004,203.770004,34747200,5/6/22,115.518997,117.498497,114.142998,115.660004,115.660004,35310000,5/6/22,156.009995,159.440002,154.179993,157.279999,156.801712,116124600
5/9/22,270.059998,272.359985,263.320007,264.579987,263.406067,47726000,5/9/22,111.3125,114,107.957001,108.789001,108.789001,128124000,5/9/22,199.839996,202.570007,195.580002,196.210007,196.210007,36303200,5/9/22,113.303497,115.562897,112.551498,113.084,113.084,34520000,5/9/22,154.929993,155.830002,151.490005,152.059998,151.597595,131577900
5/10/22,271.690002,273.75,265.070007,269.5,268.30426,39336400,5/10/22,111.25,112.642502,107.170998,108.859001,108.859001,105434000,5/10/22,199.509995,202.960007,194.190002,197.649994,197.649994,34452500,5/10/22,116.040497,116.691002,113.383301,114.584503,114.584503,31158000,5/10/22,155.520004,156.740005,152.929993,154.509995,154.040131,115366700
5/11/22,265.679993,271.359985,259.299988,260.549988,259.393951,48975900,5/11/22,108.1035,110.155998,104.428497,105.372002,105.372002,109704000,5/11/22,196.330002,200.669998,188.270004,188.740005,188.740005,31153400,5/11/22,113.710503,116.670998,113.650002,113.960999,113.960999,36502000,5/11/22,153.5,155.449997,145.809998,146.5,146.054504,142689800
5/12/22,257.690002,259.880005,250.020004,255.350006,254.217041,51033800,5/12/22,102.75,110.780502,102.405502,106.930496,106.930496,132026000,5/12/22,187.059998,198.050003,184.779999,191.240005,191.240005,38262200,5/12/22,111.938004,114.856499,110.113503,113.161003,113.161003,41464000,5/12/22,142.770004,146.199997,138.800003,142.559998,142.12648,182602000
5/13/22,257.350006,263.040009,255.350006,261.119995,259.961456,34925100,5/13/22,109.069,113.183998,107.800003,113.055,113.055,93684000,5/13/22,192.580002,199.889999,191.279999,198.619995,198.619995,24549800,5/13/22,114.845497,118.084999,114,116.515503,116.515503,29738000,5/13/22,144.589996,148.100006,143.110001,147.110001,146.662659,113990900
5/16/22,259.959991,265.820007,255.779999,261.5,260.339752,32550900,5/16/22,113.099998,113.9925,110.353996,110.810501,110.810501,74566000,5/16/22,197.050003,205.369995,195.929993,200.039993,200.039993,27112600,5/16/22,115.384003,116.607498,114.334999,114.792503,114.792503,23282000,5/16/22,145.550003,147.520004,144.179993,145.539993,145.097427,86643800
5/17/22,266.109985,268.329987,262.459991,266.820007,265.636169,28828800,5/17/22,113.275002,115.800003,111.276497,115.3685,115.3685,76448000,5/17/22,202.119995,205.460007,198.360001,202.619995,202.619995,24872700,5/17/22,117.227501,117.227501,115.337502,116.7015,116.7015,21576000,5/17/22,148.860001,149.770004,146.679993,149.240005,148.786179,78336300
5/18/22,263,263.600006,252.770004,254.080002,253.54184,31356000,5/18/22,111.439499,112.852997,106.249001,107.112503,107.112503,108380000,5/18/22,200,201,191.630005,192.240005,192.240005,23960000,5/18/22,115.237503,115.695648,112.141998,112.401001,112.401001,27982000,5/18/22,146.850006,147.360001,139.899994,140.820007,140.391785,109742900
5/19/22,253.899994,257.670013,251.880005,253.139999,252.603821,32692300,5/19/22,106.280502,110.033997,106.193001,107.319,107.319,88142000,5/19/22,191.199997,195.289993,189.600006,191.289993,191.289993,24446900,5/19/22,111.841003,113.587502,110.468002,110.745499,110.745499,29192000,5/19/22,139.880005,141.660004,136.600006,137.350006,136.932327,136095600
5/20/22,257.23999,258.540009,246.440002,252.559998,252.025055,39199300,5/20/22,109.568497,109.898003,105.009499,107.591003,107.591003,99500000,5/20/22,194.970001,197.910004,187.869995,193.539993,193.539993,31465600,5/20/22,112.085503,112.550003,106.373001,109.313004,109.313004,37586000,5/20/22,139.089996,140.699997,132.610001,137.589996,137.171585,137426100
5/23/22,255.490005,261.5,253.429993,260.649994,260.0979,33175400,5/23/22,108.460999,108.819,103.949997,107.556999,107.556999,107798000,5/23/22,195.190002,196.990005,191.240005,196.229996,196.229996,25059200,5/23/22,110.103996,112.005501,109.154251,111.666496,111.666496,31558000,5/23/22,137.789993,143.259995,137.649994,143.110001,142.674805,117726300
5/24/22,257.890015,261.329987,253.5,259.619995,259.070099,29043900,5/24/22,104.025002,105.400002,101.260002,104.099998,104.099998,102934000,5/24/22,180.550003,183.679993,176.110001,181.279999,181.279999,50406300,5/24/22,106.377502,106.394997,102.208,105.926003,105.926003,60386000,5/24/22,140.809998,141.970001,137.330002,140.360001,139.933167,104132700
5/25/22,258.140015,264.579987,257.130005,262.519989,261.963928,28547900,5/25/22,103.655502,108.175003,103.650002,106.775002,106.775002,93120000,5/25/22,180.399994,185.449997,179.320007,183.830002,183.830002,28030200,5/25/22,105.141998,106.544701,104.21125,105.8395,105.8395,37900000,5/25/22,138.429993,141.789993,138.339996,140.520004,140.092697,92482700
5/26/22,262.269989,267.109985,261.429993,265.899994,265.336792,25002100,5/26/22,107.970001,112.665497,107.453499,111.077499,111.077499,93002000,5/26/22,182.880005,192.830002,182.259995,191.630005,191.630005,23056500,5/26/22,106.050499,108.955254,105.487999,108.295998,108.295998,30288000,5/26/22,137.389999,144.339996,137.139999,143.779999,143.342758,90601500
5/27/22,268.480011,273.339996,267.559998,273.23999,272.661224,26910800,5/27/22,113.550003,115.186996,112.627998,115.1465,115.1465,93660000,5/27/22,191.360001,195.330002,189.800003,195.130005,195.130005,22562700,5/27/22,109.788498,112.867996,109.550003,112.799004,112.799004,29924000,5/27/22,145.389999,149.679993,145.259995,149.639999,149.184952,90978500
5/31/22,272.529999,274.769989,268.929993,271.869995,271.294159,37827700,5/31/22,116.279999,121.994499,115.675003,120.209503,120.209503,144634000,5/31/22,194.889999,197.600006,192.009995,193.639999,193.639999,26131100,5/31/22,113.079002,116.433502,112.572502,114.039001,114.039001,51302000,5/31/22,149.070007,150.660004,146.839996,148.839996,148.38739,103718400
6/1/22,275.200012,277.690002,270.040009,272.420013,271.842987,25292200,6/1/22,122.255997,125.179001,120.622498,121.683998,121.683998,127528000,6/1/22,196.509995,199.529999,185,188.639999,188.639999,36623500,6/1/22,114.931503,117.399002,113.550499,114.137001,114.137001,28630000,6/1/22,149.899994,151.740005,147.679993,148.710007,148.257782,74286600
6/2/22,264.450012,274.649994,261.600006,274.579987,273.998383,44008200,6/2/22,121.683998,125.610001,120.044998,125.511002,125.511002,100560000,6/2/22,188.449997,200.940002,187.729996,198.860001,198.860001,31951600,6/2/22,114.188004,117.898003,113.307999,117.746002,117.746002,27472000,6/2/22,147.830002,151.270004,146.860001,151.210007,150.750183,72348100
6/3/22,270.309998,273.450012,268.410004,270.019989,269.448059,28059000,6/3/22,124.199997,124.400002,121.046501,122.349998,122.349998,97604000,6/3/22,195.979996,196.610001,189.779999,190.779999,190.779999,19465000,6/3/22,115.9925,116.364502,113.667999,114.564003,114.564003,25052000,6/3/22,146.899994,147.970001,144.460007,145.380005,144.937912,88570300
6/6/22,272.059998,274.179993,267.220001,268.75,268.180756,22400300,6/6/22,125.25,128.990005,123.809998,124.790001,124.790001,135269000,6/6/22,193.990005,196.919998,188.399994,194.25,194.25,30574200,6/6/22,116.7425,119.398499,116.528297,117.010498,117.010498,23786000,6/6/22,147.029999,148.570007,144.899994,146.139999,145.695602,71598400
6/7/22,266.640015,273.130005,265.940002,272.5,271.922821,22860700,6/7/22,122.010002,124.099998,120.629997,123,123,85156700,6/7/22,191.929993,196.529999,191.490005,195.649994,195.649994,18828700,6/7/22,115.648003,117.74865,115.125504,117.2295,117.2295,26414000,6/7/22,144.350006,149,144.100006,148.710007,148.257782,67808200
6/8/22,271.709991,273,269.609985,270.410004,269.83725,17372300,6/8/22,122.610001,123.75,120.75,121.18,121.18,64926600,6/8/22,194.669998,202.029999,194.410004,196.639999,196.639999,22267200,6/8/22,116.876503,118.646004,116.696747,117.237999,117.237999,22544000,6/8/22,148.580002,149.869995,147.460007,147.960007,147.510071,53950200
6/9/22,267.779999,272.709991,264.630005,264.790009,264.229156,26439700,6/9/22,119.989998,121.300003,116.099998,116.150002,116.150002,67029800,6/9/22,194.279999,199.449997,183.679993,184,184,23501600,6/9/22,116.341499,118.349998,114.866997,114.917999,114.917999,23142000,6/9/22,147.080002,147.949997,142.529999,142.639999,142.206238,69473000
6/10/22,260.579987,260.579987,252.529999,252.990005,252.454147,31422800,6/10/22,113.419998,114.5,109.050003,109.650002,109.650002,87266000,6/10/22,183.039993,183.100006,175.020004,175.570007,175.570007,27450800,6/10/22,112.78125,113.497002,110.861,111.427498,111.427498,31324000,6/10/22,140.279999,140.759995,137.059998,137.130005,136.712997,91437900
6/13/22,245.110001,249.020004,241.529999,242.259995,241.746857,46135800,6/13/22,104.190002,106.540001,101.860001,103.669998,103.669998,99277700,6/13/22,170.589996,172.580002,164.029999,164.259995,164.259995,31749300,6/13/22,107.445999,109.218498,106.588051,106.876503,106.876503,36756000,6/13/22,132.869995,135.199997,131.440002,131.880005,131.478958,122207100
6/14/22,243.860001,245.740005,241.509995,244.490005,243.972153,28651500,6/14/22,104.190002,104.879997,101.43,102.309998,102.309998,69728800,6/14/22,166.029999,166.75,161.360001,163.729996,163.729996,27244300,6/14/22,106.889999,108.457497,106.351997,107.194,107.194,25480000,6/14/22,133.130005,133.889999,131.479996,132.759995,132.356277,84784300
6/15/22,248.309998,255.300003,246.419998,251.759995,251.226746,33111700,6/15/22,103.860001,109.059998,103.529999,107.669998,107.669998,85011100,6/15/22,167.199997,172.160004,163.979996,169.350006,169.350006,30008300,6/15/22,108.899498,112.063004,108.118752,110.390503,110.390503,33192000,6/15/22,134.289993,137.339996,132.160004,135.429993,135.018158,91533000
6/16/22,245.979996,247.419998,243.020004,244.970001,244.451126,33169200,6/16/22,104.470001,104.580002,102.010002,103.660004,103.660004,82186300,6/16/22,163.720001,165.080002,159.610001,160.869995,160.869995,26944100,6/16/22,108.149498,109.290497,105.792503,106.636002,106.636002,35314000,6/16/22,132.080002,132.389999,129.039993,130.059998,129.66449,108123900
6/17/22,244.699997,250.5,244.029999,247.649994,247.125443,43084800,6/17/22,102.800003,106.980003,102.510002,106.220001,106.220001,99772100,6/17/22,161.679993,165.899994,159.899994,163.740005,163.740005,31374200,6/17/22,106.535004,109.249496,105.628548,107.865501,107.865501,43516000,6/17/22,130.070007,133.080002,129.809998,131.559998,131.159927,134520300
6/21/22,250.259995,254.75,249.509995,253.740005,253.20256,29928300,6/21/22,108.199997,111.629997,103.559998,108.68,108.68,70901200,6/21/22,165.929993,167.759995,155.970001,157.050003,157.050003,50724900,6/21/22,109.702003,112.672997,109.293503,112.014999,112.014999,39010000,6/21/22,133.419998,137.059998,133.320007,135.869995,135.456833,81000500
